"","EPCI","Commune","Numéro d'immatriculation","Type de syndic : bénévole / professionnel / non connu","Identification du représentant légal  (raison sociale et le numéro SIRET du syndic professionnel ou Civilité/prénom/ nom du syndic bénévole ou coopératif)","Siret représentant légal (si existe)","Code APE","Commune du représentant légal","Mandat en cours dans la copropriété","Nom d’usage de la copropriété","Adresse de référence","Numéro et Voie (adresse de référence)","Code postal (adresse de référence)","Commune (adresse de référence)","Adresse complémentaire 1","Adresse complémentaire 2","Adresse complémentaire 3","Nombre d'adresses complémentaires","long","lat","Date du règlement de copropriété","Résidence service","Syndicat coopératif","Syndicat principal ou syndicat secondaire","Si secondaire, n° d’immatriculation du principal","Nombre d’ASL auxquelles est rattaché le syndicat de copropriétaires","Nombre d’AFUL auxquelles est rattaché le syndicat de copropriétaires","Nombre d’Unions de syndicats auxquelles est rattaché le syndicat de copropriétaires","Nombre total de lots","Nombre total de lots à usage d’habitation, de bureaux ou de commerces","Nombre de lots à usage d’habitation","Nombre de lots de stationnement","Nombre d'arrêtés relevant du code de la santé publique en cours","Nombre d'arrêtés de péril sur les parties communes en cours","Nombre d'arrêtés sur les équipements communs en cours","Période de construction","nom_qp","code_qp"
"8477",200046977,"69034","AC7311905","professionnel","NICOLAS BOUSCASSE ADMINISTRATEUR DE BIENS 49913527500026","49913527500026","6832A","LYON 9EME","Mandat en cours","L'AIGLON I","L'AIGLON I 42 A 48 RUE PIERRE BRUNIER 69300 CALUIRE ET CUIRE","L'AIGLON I 42 A 48 RUE PIERRE BRUNIER","69300","CALUIRE ET CUIRE","RESIDENCE L'AIGLON I - 42 RUE PIERRE BRUNIER 69300 CALUIRE","RESIDENCE L'AIGLON I - 44 RUE PIERRE BRUNIER 69300 CALUIRE","RESIDENCE L'AIGLON I - 46 RUE PIERRE BRUNIER 69300 CALUIRE",4,4.831175,45.788164,1968-03-18,"non","non","oui",NA,0,0,0,141,49,49,44,0,0,0,"DE_1961_A_1974",NA,NA
"8478",200046977,"69387","AC7421068","professionnel","EASIMMO F. PERGE 48056257800017","48056257800017","6831Z","LYON 9EME","Mandat en cours","LES TAMARIS","59 r de gerland 69007 Lyon","59 r de gerland","69007","Lyon",NA,NA,NA,0,4.840765,45.738707,2006-06-26,"non","non","oui",NA,0,0,0,14,14,14,0,0,0,0,"DE_2001_A_2010",NA,NA
"8479",200046977,"69089","AC7958564","professionnel","EASIMMO F. PERGE 48056257800017","48056257800017","6831Z","LYON 9EME","Mandat en cours","LE GRAND MEAULNES","22B av du chater 69340 Francheville","22B av du chater","69340","Francheville",NA,NA,NA,0,4.770829,45.746977,1983-07-28,"non","non","oui",NA,0,0,0,108,29,29,50,0,0,0,"DE_1975_A_1993",NA,NA
"8480",200046977,"69149","AC8542656","professionnel","HAPPY SYNDIC 80971337300011","80971337300011","6832A","LYON 9EME","Mandat en cours","Le Candide","99 r de la republique 69600 Oullins","99 r de la republique","69600","Oullins",NA,NA,NA,0,4.805803,45.714681,1988-01-12,"non","non","oui",NA,0,0,0,38,20,20,18,0,0,0,"DE_1975_A_1993",NA,NA
"8481",200046977,"69383","AC8545139","professionnel","HAPPY SYNDIC 80971337300011","80971337300011","6832A","LYON 9EME","Mandat en cours","EDISON I","220 r de crequi 69003 Lyon","220 r de crequi","69003","Lyon","42 r paul bert 69003 Lyon",NA,NA,1,4.848326,45.756431,1987-02-20,"non","non","oui",NA,0,0,0,67,31,31,22,0,0,0,"DE_1975_A_1993",NA,NA
"8482",200046977,"69388","AC8834053","professionnel","EASIMMO F. PERGE 48056257800017","48056257800017","6831Z","LYON 9EME","Mandat en cours","SDC LES CARLINES","44 av paul santy 69008 Lyon","44 av paul santy","69008","Lyon",NA,NA,NA,0,4.872166,45.733006,2001-03-22,"non","non","oui",NA,0,0,0,68,33,33,35,0,0,0,"DE_2001_A_2010",NA,NA
"8483",200046977,"69381","AC9505272","professionnel","LE SYNDIC EQUITABLE 52435970000043","52435970000043","6832A","LYON 9EME","Mandat en cours","11 RUE TERME","11 r terme 69001 LYON","11 r terme","69001","LYON",NA,NA,NA,0,4.831589,45.769182,1952-09-18,"non","non","oui",NA,0,0,0,15,15,13,0,0,0,0,"AVANT_1949",NA,NA
"8484",200046977,"69384","AD0294397","professionnel","REGIE ROCHON - LESNE 96450656200013","96450656200013","6832A","LYON 9EME","Mandat en cours","22 place Tabareau","22 pl tabareau 69004 Lyon","22 pl tabareau","69004","Lyon",NA,NA,NA,0,4.826046,45.775069,1991-11-07,"non","non","oui",NA,0,0,0,58,22,22,0,0,0,0,"AVANT_1949",NA,NA
"8485",200046977,"69383","AD0422345","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","VILLA MONTCHAT II","38 r jeanne d'arc 69003 LYON","38 r jeanne d'arc","69003","LYON",NA,NA,NA,0,4.878996,45.751259,1987-07-06,"non","non","oui",NA,0,0,0,34,12,12,14,0,0,0,"DE_1975_A_1993",NA,NA
"8486",200046977,"69069","AD0738336","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","LES CARRES DE LA TRIADE","1 av edouard millaud 69290 CRAPONNE","1 av edouard millaud","69290","CRAPONNE",NA,NA,NA,0,4.746483,45.747288,2015-11-18,"non","non","oui",NA,0,0,0,39,13,13,26,0,0,0,"APRES_2011",NA,NA
"8487",200046977,"69381","AD1257997","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","+++SDC 11 rue Bouteille","11 r bouteille 69001 LYON","11 r bouteille","69001","LYON",NA,NA,NA,0,4.828048,45.769018,1984-06-25,"non","non","oui",NA,0,0,0,21,13,12,0,0,0,0,"AVANT_1949",NA,NA
"8488",200046977,"69381","AD1743913","professionnel","FONCIA CAVERIVIERE 44133165900041","44133165900041","6832A","LYON 9EME","Mandat en cours","PETITE RUE DES FEUILLANTS 4","4 ptr des feuillants 69001 LYON","4 ptr des feuillants","69001","LYON",NA,NA,NA,0,4.836641,45.76933,1978-12-15,"non","non","oui",NA,0,0,0,40,23,17,0,0,0,0,"AVANT_1949",NA,NA
"8489",200046977,"69385","AD1749043","professionnel","FONCIA CAVERIVIERE 44133165900041","44133165900041","6832A","LYON 9EME","Mandat en cours","PIERRE SCIZE 110","110 qu pierre scize 69005 LYON","110 qu pierre scize","69005","LYON",NA,NA,NA,0,4.826493,45.767311,2011-11-03,"non","non","oui",NA,0,0,0,25,23,17,0,0,0,0,"AVANT_1949",NA,NA
"8490",200046977,"69381","AD1813542","professionnel","FONCIA CAVERIVIERE 44133165900041","44133165900041","6832A","LYON 9EME","Mandat en cours","CAPUCINS 14","14 r des capucins 69001 LYON","14 r des capucins","69001","LYON",NA,NA,NA,0,4.833857,45.769258,1962-05-11,"non","non","oui",NA,0,0,0,42,17,14,0,0,0,0,"AVANT_1949",NA,NA
"8491",200046977,"69381","AD1815372","professionnel","FONCIA CAVERIVIERE 44133165900041","44133165900041","6832A","LYON 9EME","Mandat en cours","ROYALE 16, LORRAINE 15","16 r royale 69001 LYON","16 r royale","69001","LYON","15, Rue Alsace Lorraine 69001 LYON","16, Rue Royale 69001 LYON",NA,2,4.837217,45.77105,1998-07-15,"non","non","oui",NA,0,0,0,40,18,12,0,0,0,0,"AVANT_1949",NA,NA
"8492",200046977,"69383","AD1826759","professionnel","FONCIA CAVERIVIERE 44133165900041","44133165900041","6832A","LYON 9EME","Mandat en cours","PIERRE CORNEILLE 132","132 r pierre corneille 69003 LYON","132 r pierre corneille","69003","LYON",NA,NA,NA,0,4.844586,45.759234,1982-06-25,"non","non","oui",NA,0,0,0,58,21,17,0,0,0,0,"AVANT_1949",NA,NA
"8493",200046977,"69266","AD1827336","professionnel","FONCIA CAVERIVIERE 44133165900041","44133165900041","6832A","LYON 9EME","Mandat en cours","TOLSTOI 139","139 crs tolstoi 69100 VILLEURBANNE","139 crs tolstoi","69100","VILLEURBANNE",NA,NA,NA,0,4.885505,45.760809,2006-02-17,"non","non","oui",NA,0,0,0,25,12,12,0,0,0,0,"AVANT_1949",NA,NA
"8494",200046977,"69382","AD1960632","professionnel","FONCIA CAVERIVIERE 44133165900041","44133165900041","6832A","LYON 9EME","Mandat en cours","LE DOUENNE","6 r guynemer 69002 LYON","6 r guynemer","69002","LYON",NA,NA,NA,0,4.82656,45.755293,2006-11-16,"non","non","oui",NA,0,0,0,27,12,9,4,0,0,0,"AVANT_1949",NA,NA
"8495",200046977,"69382","AD1961622","professionnel","FONCIA CAVERIVIERE 44133165900041","44133165900041","6832A","LYON 9EME","Mandat en cours","VAUBECOUR 12","12 r vaubecour 69002 LYON","12 r vaubecour","69002","LYON",NA,NA,NA,0,4.8267,45.754829,2003-12-04,"non","non","oui",NA,0,0,0,41,20,18,4,0,0,0,"AVANT_1949",NA,NA
"8496",200023299,"73257","AD2182483","professionnel","COGERIL SA 41143406100015","41143406100015","6832A","LYON 9EME","Mandat en cours","SKI SOLEIL","Au Lieudit au Reberty",NA,NA,NA,NA,NA,NA,0,6.537736,45.314858,1987-10-16,"non","non","oui",NA,0,0,0,163,134,134,0,0,0,0,"DE_1975_A_1993",NA,NA
"8497",200046977,"69382","AD2260925","professionnel","FONCIA CAVERIVIERE 44133165900041","44133165900041","6832A","LYON 9EME","Mandat en cours","LE RINCK","27 r marc-antoine petit 69002 LYON","27 r marc-antoine petit","69002","LYON","'LE RINCK' 69002 LYON","'LE RINCK' 69002 LYON",NA,2,4.826232,45.744621,1979-07-13,"non","non","oui",NA,0,0,0,39,19,18,11,0,0,0,"AVANT_1949",NA,NA
"8498",200046977,"69244","AD2261832","professionnel","FONCIA CAVERIVIERE 44133165900041","44133165900041","6832A","LYON 9EME","Mandat en cours","RES. ANTARES - VILLA CASSANDRA","253 av charles de gaulle 69160 TASSIN LA DEMI LUNE","253 av charles de gaulle","69160","TASSIN LA DEMI LUNE","176, Rue Joliot Curie 69160 TASSIN LA DEMI LUNE","253, Avenue Charles de Gaulle 69160 TASSIN LA DEMI LUNE",NA,2,4.766691,45.751165,2003-07-22,"non","non","oui",NA,0,0,0,87,33,33,37,0,0,0,"DE_2001_A_2010",NA,NA
"8499",200046977,"69383","AD2266542","professionnel","FONCIA CAVERIVIERE 44133165900041","44133165900041","6832A","LYON 9EME","Mandat en cours","RUE FEUILLAT. 54 bis.","54B r feuillat 69003 LYON","54B r feuillat","69003","LYON",NA,NA,NA,0,4.875231,45.747661,2010-12-20,"non","non","oui",NA,0,0,0,22,11,11,0,0,0,0,"AVANT_1949",NA,NA
"8500",200046977,"69034","AD2270338","professionnel","FONCIA CAVERIVIERE 44133165900041","44133165900041","6832A","LYON 9EME","Mandat en cours","MONTEE DES SOLDATS 78","78 mte des soldats 69300 CALUIRE ET CUIRE","78 mte des soldats","69300","CALUIRE ET CUIRE",NA,NA,NA,0,4.851839,45.797999,1961-10-19,"non","non","oui",NA,0,0,0,18,6,6,6,0,0,0,"DE_1961_A_1974",NA,NA
"8501",240500462,"05110","AD2291532","professionnel","COGERIL SA 41143406100015","41143406100015","6832A","LYON 9EME","Mandat en cours","LE SERAC","Le Clos Léauthauds 05290","Le Clos Léauthauds","05290",NA,NA,NA,NA,0,6.48358,44.81777,1983-05-10,"non","non","oui",NA,0,0,0,110,84,84,0,0,0,0,"AVANT_1949",NA,NA
"8502",200046977,"69385","AD2296580","professionnel","FONCIA CAVERIVIERE 44133165900041","44133165900041","6832A","LYON 9EME","Mandat en cours","FERRACHAT .15.","15 r ferrachat 69005 LYON","15 r ferrachat","69005","LYON",NA,NA,NA,0,4.82576,45.759095,1992-11-04,"non","non","oui",NA,0,0,0,10,9,7,0,0,0,0,"AVANT_1949",NA,NA
"8503",200046977,"69385","AD2297992","professionnel","FONCIA CAVERIVIERE 44133165900041","44133165900041","6832A","LYON 9EME","Mandat en cours","ST JEAN .19.","19 r saint-jean 69005 LYON","19 r saint-jean","69005","LYON",NA,NA,NA,0,4.82795,45.763002,1992-06-09,"non","non","oui",NA,0,0,0,37,33,28,0,0,0,0,"AVANT_1949",NA,NA
"8504",200023299,"73257","AD2298727","professionnel","COGERIL SA 41143406100015","41143406100015","6832A","LYON 9EME","Mandat en cours","LE MEDIAN","Reberty A nécou",NA,NA,NA,NA,NA,NA,0,6.543715,45.317005,1982-12-15,"non","non","oui",NA,0,0,0,197,197,192,0,0,0,0,"DE_1975_A_1993",NA,NA
"8505",200046977,"69191","AD2317535","professionnel","FONCIA CAVERIVIERE 44133165900041","44133165900041","6832A","LYON 9EME","Mandat en cours","VICTOR HUGO  8","8 av victor hugo 69450 ST CYR AU MONT D OR","8 av victor hugo","69450","ST CYR AU MONT D OR",NA,NA,NA,0,4.817732,45.814109,1961-12-05,"non","non","oui",NA,0,0,0,10,6,5,0,0,0,0,"AVANT_1949",NA,NA
"8506",200046977,"69385","AD2336840","professionnel","FONCIA CAVERIVIERE 44133165900041","44133165900041","6832A","LYON 9EME","Mandat en cours","SAINT GEORGES  84","84 r saint-georges 69005 LYON","84 r saint-georges","69005","LYON",NA,NA,NA,0,4.824388,45.756769,1980-04-01,"non","non","oui",NA,0,0,0,8,7,7,1,0,0,0,"AVANT_1949",NA,NA
"8507",200046977,"69386","AD2347243","professionnel","FONCIA CAVERIVIERE 44133165900041","44133165900041","6832A","LYON 9EME","Mandat en cours","NEY 71","71 r ney 69006 LYON","71 r ney","69006","LYON",NA,NA,NA,0,4.855797,45.766638,1982-04-22,"non","non","oui",NA,0,0,0,67,33,29,0,0,0,0,"AVANT_1949",NA,NA
"8508",200046977,"69387","AD2353829","professionnel","FONCIA CAVERIVIERE 44133165900041","44133165900041","6832A","LYON 9EME","Mandat en cours","BECHEVELIN 6","6 r bechevelin 69007 LYON","6 r bechevelin","69007","LYON",NA,NA,NA,0,4.842387,45.753925,1960-06-21,"non","non","oui",NA,0,0,0,36,25,24,0,0,0,0,"AVANT_1949",NA,NA
"8509",200046977,"69389","AD2357390","professionnel","FONCIA CAVERIVIERE 44133165900041","44133165900041","6832A","LYON 9EME","Mandat en cours","CARRIE -  BARBUSSE. 1/5.","1 qu raoul carrie 69009 LYON","1 qu raoul carrie","69009","LYON","1, Quai Raoul CARRIE 69009 LYON","5, Place Henri BARBUSSE 69009 LYON",NA,2,4.830691,45.798119,1987-12-22,"non","non","oui",NA,0,0,0,28,16,10,0,0,0,0,"AVANT_1949",NA,NA
"8510",200046977,"69389","AD2441525","professionnel","FONCIA CAVERIVIERE 44133165900041","44133165900041","6832A","LYON 9EME","Mandat en cours","VILLA MASARYK","15-17 r masaryk 69009 LYON","15-17 r masaryk","69009","LYON","Villa Masaryk 69009 LYON","Villa Masaryk 69009 LYON",NA,2,4.806089,45.778794,2001-11-26,"non","non","oui",NA,0,0,0,143,45,41,52,0,0,0,"DE_2001_A_2010",NA,NA
"8511",200046977,"69389","AD2441608","professionnel","FONCIA CAVERIVIERE 44133165900041","44133165900041","6832A","LYON 9EME","Mandat en cours","BLOC 22","22 r de bourgogne 69009 LYON","22 r de bourgogne","69009","LYON",NA,NA,NA,0,4.804276,45.776676,2012-03-19,"non","non","oui",NA,0,0,0,13,6,5,7,0,0,0,"APRES_2011",NA,NA
"8512",200046977,"69389","AD2441863","professionnel","FONCIA CAVERIVIERE 44133165900041","44133165900041","6832A","LYON 9EME","Mandat en cours","BERTHET.27.","27 r du sergent michel berthet 69009 LYON","27 r du sergent michel berthet","69009","LYON",NA,NA,NA,0,4.805536,45.772004,1931-01-02,"non","non","oui",NA,0,0,0,4,4,4,0,0,0,0,"AVANT_1949",NA,NA
"8513",200046977,"69389","AD2681690","professionnel","REGIE ROCHON - LESNE 96450656200013","96450656200013","6832A","LYON 9EME","Mandat en cours","38 quai Jaÿr","38 qu jayr 69009 LYON","38 qu jayr","69009","LYON",NA,NA,NA,0,4.807964,45.775319,1962-03-13,"non","non","oui",NA,0,0,0,30,19,19,9,0,0,0,"DE_1961_A_1974",NA,NA
"8514",200046977,"69389","AD3290459","professionnel","NICOLAS BOUSCASSE ADMINISTRATEUR DE BIENS 49913527500026","49913527500026","6832A","LYON 9EME","Mandat en cours","108 BOURBONNAIS","108 r du bourbonnais 69009 Lyon","108 r du bourbonnais","69009","Lyon",NA,NA,NA,0,4.794551,45.773626,1949-06-07,"non","non","oui",NA,0,0,0,24,9,9,0,0,0,0,"AVANT_1949",NA,NA
"8515",200046977,"69384","AD3455201","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","9 RUE JOSEPHIN SOULARY -JCE-","9 r josephin soulary 69004 LYON","9 r josephin soulary","69004","LYON",NA,NA,NA,0,4.835785,45.776448,1997-03-03,"non","non","oui",NA,0,0,0,43,26,24,0,0,0,0,"AVANT_1949",NA,NA
"8516",243800745,"38527","AD6263586","professionnel","COGERIL SA 41143406100015","41143406100015","6832A","LYON 9EME","Mandat en cours","LES AMETHYSTES","rte du rochas, 38114 Vaujany","rte du rochas,","38114","Vaujany",NA,NA,NA,0,6.079804,45.160132,2015-11-26,"non","non","oui",NA,0,0,0,46,15,15,16,0,0,0,"APRES_2011",NA,NA
"8517",243800745,"38289","AD6791347","professionnel","COGERIL SA 41143406100015","41143406100015","6832A","LYON 9EME","Mandat en cours","AIRELLES","l'olmet - Rés Les Airelles 38114 OZ EN OISANS","l'olmet - Rés Les Airelles","38114","OZ EN OISANS",NA,NA,NA,0,6.072109,45.129627,1990-03-28,"non","non","oui",NA,0,0,0,149,59,56,27,0,0,0,"DE_1975_A_1993",NA,NA
"8518",243800745,"38289","AD6805790","professionnel","COGERIL SA 41143406100015","41143406100015","6832A","LYON 9EME","Mandat en cours","MYRTILLES","l'Olmet - Rés. Les Myrtilles 38114 OZ EN OISANS","l'Olmet - Rés. Les Myrtilles","38114","OZ EN OISANS",NA,NA,NA,0,6.071864,45.129295,1988-12-09,"non","non","oui",NA,0,0,0,90,67,61,23,0,0,0,"DE_1975_A_1993",NA,NA
"8519",200023299,"73257","AD7636236","professionnel","COGERIL SA 41143406100015","41143406100015","6832A","LYON 9EME","Mandat en cours","LE NECOU","A NECOU",NA,NA,NA,NA,NA,NA,0,6.544472,45.318498,1986-06-18,"non","non","oui",NA,0,0,0,121,116,116,0,0,0,0,"DE_1975_A_1993",NA,NA
"8520",200023299,"73257","AD7771777","professionnel","COGERIL SA 41143406100015","41143406100015","6832A","LYON 9EME","Mandat en cours","LES CAMPANULES","Quartier des Fontanettes",NA,NA,NA,NA,NA,NA,0,6.537081,45.318018,1982-02-05,"non","non","oui",NA,0,0,0,25,25,25,0,0,0,0,"DE_1975_A_1993",NA,NA
"8521",200046977,"69034","AD9958869","professionnel","NICOLAS BOUSCASSE ADMINISTRATEUR DE BIENS 49913527500026","49913527500026","6832A","LYON 9EME","Mandat en cours","LA VILLA PALADINE","119 qu clemenceau 69300 Caluire-et-Cuire","119 qu clemenceau","69300","Caluire-et-Cuire",NA,NA,NA,0,4.847526,45.812696,2016-09-27,"non","non","oui",NA,0,0,0,25,12,12,12,0,0,0,"NON_CONNUE",NA,NA
"8522",200046977,"69381","AE0252882","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","101- 1 rue Major Martin","1 r du major martin 69001 Lyon","1 r du major martin","69001","Lyon",NA,NA,NA,0,4.831949,45.766485,1985-08-20,"non","non","oui",NA,0,0,0,21,9,7,0,0,0,0,"AVANT_1949",NA,NA
"8523",200046977,"69034","AE0253468","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","106- 6-7 Cours Aristide Briand","6 Cours Aristide Briand caluire",NA,NA,NA,"7 crs aristide briand 69300 Caluire-et-Cuire",NA,NA,1,4.841459,45.780083,2010-04-19,"non","non","oui",NA,0,0,0,24,9,7,2,0,0,0,"AVANT_1949",NA,NA
"8524",200046977,"69383","AE0253872","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","63 rue de la Part Dieu 69003 Lyon","63 r de la part-dieu 69003 Lyon","63 r de la part-dieu","69003","Lyon",NA,NA,NA,0,4.847185,45.759638,1953-12-19,"non","non","oui",NA,0,0,0,42,16,14,0,0,0,0,"AVANT_1949",NA,NA
"8525",200046977,"69386","AE0254110","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","93 rue Bossuet 69006 Lyon","93 r bossuet 69006 Lyon","93 r bossuet","69006","Lyon",NA,NA,NA,0,4.854928,45.76828,1963-06-06,"non","non","oui",NA,0,0,0,44,22,19,0,0,0,0,"AVANT_1949",NA,NA
"8526",200046977,"69387","AE0254458","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","12 rue Nicolaï 69007 Lyon","12 r nicolai 69007 Lyon","12 r nicolai","69007","Lyon",NA,NA,NA,0,4.856537,45.749467,1937-07-01,"non","non","oui",NA,0,0,0,41,21,20,0,0,0,0,"AVANT_1949",NA,NA
"8527",200046977,"69384","AE0254862","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","1 place Bellevue 69004 Lyon","1 pl bellevue 69004 Lyon","1 pl bellevue","69004","Lyon",NA,NA,NA,0,4.836123,45.774825,1950-03-30,"non","non","oui",NA,0,0,0,20,14,12,0,0,0,0,"AVANT_1949",NA,NA
"8528",200046977,"69389","AE0325324","professionnel","COGERIL SA 41143406100015","41143406100015","6832A","LYON 9EME","Mandat en cours","10 QUAI ARLOING","10 qu arloing 69009 Lyon","10 qu arloing","69009","Lyon",NA,NA,NA,0,4.80971,45.773207,1964-05-15,"non","non","oui",NA,0,0,0,27,13,12,0,0,0,0,"DE_1961_A_1974",NA,NA
"8529",200046977,"69382","AE0615989","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","116 - 6 rue de l'Ancienne Préfécture 69002 Lyon","6 r de l'ancienne prefecture 69002 Lyon","6 r de l'ancienne prefecture","69002","Lyon",NA,NA,NA,0,4.832411,45.761003,1959-08-20,"non","non","oui",NA,0,0,0,29,18,15,0,0,0,0,"AVANT_1949",NA,NA
"8530",200046977,"69381","AE0616979","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","118- 8 rue Burdeau 69001 Lyon","8 r burdeau 69001 Lyon","8 r burdeau","69001","Lyon",NA,NA,NA,0,4.830053,45.769937,1951-03-18,"non","non","oui",NA,0,0,0,12,12,12,0,0,0,0,"AVANT_1949",NA,NA
"8531",200046977,"69383","AE0617704","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","120- 48 rue Turbil 69003 Lyon","48 r turbil 69003 Lyon","48 r turbil","69003","Lyon",NA,NA,NA,0,4.86753,45.754929,1980-02-01,"non","non","oui",NA,0,0,0,44,20,18,4,0,0,0,"AVANT_1949",NA,NA
"8532",200046977,"69386","AE0618538","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","122- 49 rue Cuvier 69006 Lyon","49 r cuvier 69006 Lyon","49 r cuvier","69006","Lyon",NA,NA,NA,0,4.846217,45.766991,1949-06-24,"non","non","oui",NA,0,0,0,23,23,19,0,0,0,0,"AVANT_1949",NA,NA
"8533",200046977,"69292","AE0989889","professionnel","COGERIL SA 41143406100015","41143406100015","6832A","LYON 9EME","Mandat en cours","33 avenue carnot","33 av carnot 69580 Sathonay-Camp","33 av carnot","69580","Sathonay-Camp",NA,NA,NA,0,4.875463,45.820701,2006-04-06,"non","non","oui",NA,0,0,0,18,9,9,0,0,0,0,"DE_2001_A_2010",NA,NA
"8534",200046977,"69383","AE1377605","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","124- 68 Av Félix Faure 69003 Lyon","68 av felix faure 69003 Lyon","68 av felix faure","69003","Lyon",NA,NA,NA,0,4.854461,45.752975,1976-07-15,"non","non","oui",NA,0,0,0,35,12,10,0,0,0,0,"AVANT_1949",NA,NA
"8535",200046977,"69383","AE1377944","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","127- 27 rue Jean Marc BERNARD 69003 Lyon","27 r jean marc bernard 69003 Lyon","27 r jean marc bernard","69003","Lyon",NA,NA,NA,0,4.885021,45.746209,1970-04-30,"non","non","oui",NA,0,0,0,20,10,10,0,0,0,0,"AVANT_1949",NA,NA
"8536",200046977,"69386","AE1378363","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","132- 141 rue Cuvier 69006 Lyon","141 r cuvier 69006 Lyon","141 r cuvier","69006","Lyon",NA,NA,NA,0,4.853726,45.767689,1968-09-20,"non","non","oui",NA,0,0,0,48,27,25,0,0,0,0,"AVANT_1949",NA,NA
"8537",200046977,"69381","AE1378850","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","133 - 3 Place Meissonier 69001 Lyon","3 pl meissonier 69001 Lyon","3 pl meissonier","69001","Lyon",NA,NA,NA,0,4.832731,45.766053,1951-07-05,"non","non","oui",NA,0,0,0,32,23,21,0,0,0,0,"AVANT_1949",NA,NA
"8538",200046977,"69383","AE1379502","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","134- 18 Cours Lafayette 69003 Lyon","18 crs lafayette 69003 Lyon","18 crs lafayette","69003","Lyon",NA,NA,NA,0,4.843666,45.763504,1964-03-20,"non","non","oui",NA,0,0,0,54,19,17,0,0,0,0,"AVANT_1949",NA,NA
"8539",200046977,"69387","AE1380088","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","137- 32 rue Montesquieu 69007 Lyon","32 r montesquieu 69007 Lyon","32 r montesquieu","69007","Lyon",NA,NA,NA,0,4.841818,45.753102,1964-03-20,"non","non","oui",NA,0,0,0,31,18,13,0,0,0,0,"AVANT_1949",NA,NA
